,,,0
2013,bias_turn_6m,因子收益标准差,0.007480920757478231
2013,bias_turn_6m,因子收益t值,-0.5464146856154093
2013,bias_turn_6m,因子收益>0概率,0.4166666666666667
2013,bias_turn_6m,IC平均值,-0.014529783250753965
2013,bias_turn_6m,IC标准差,0.06913336789820562
2013,bias_turn_6m,ICIR,-0.21017033731306312
2013,bias_turn_6m,IC>0概率,0.5
2013,exp_wgt_return_12m,t值绝对值平均值,3.763440796041453
2013,exp_wgt_return_12m,t值绝对值>2概率,0.6666666666666666
2013,exp_wgt_return_12m,因子收益平均值,-0.002725409592550715
2013,exp_wgt_return_12m,因子收益标准差,0.011059698625550044
2013,exp_wgt_return_12m,因子收益t值,-0.8173062688746238
2013,exp_wgt_return_12m,因子收益>0概率,0.5
2013,exp_wgt_return_12m,IC平均值,-0.028964900538870925
2013,exp_wgt_return_12m,IC标准差,0.09413403315716222
2013,exp_wgt_return_12m,ICIR,-0.30769849721101766
2013,exp_wgt_return_12m,IC>0概率,0.4166666666666667
2013,exp_wgt_return_1m,t值绝对值平均值,2.9367998897114833
2013,exp_wgt_return_1m,t值绝对值>2概率,0.5833333333333334
2013,exp_wgt_return_1m,因子收益平均值,-0.0049048734388063035
2013,exp_wgt_return_1m,因子收益标准差,0.006822393783230069
2013,exp_wgt_return_1m,因子收益t值,-2.3844453072597056
2013,exp_wgt_return_1m,因子收益>0概率,0.08333333333333333
2013,exp_wgt_return_1m,IC平均值,-0.04101031307420545
2013,exp_wgt_return_1m,IC标准差,0.05581177962527028
2013,exp_wgt_return_1m,ICIR,-0.7347967283888028
2013,exp_wgt_return_1m,IC>0概率,0.16666666666666666
2013,exp_wgt_return_3m,t值绝对值平均值,3.3132428389276334
2013,exp_wgt_return_3m,t值绝对值>2概率,0.6666666666666666
2013,exp_wgt_return_3m,因子收益平均值,-0.00504261354626794
2013,exp_wgt_return_3m,因子收益标准差,0.008402017007209548
2013,exp_wgt_return_3m,因子收益t值,-1.990528831515503
2013,exp_wgt_return_3m,因子收益>0概率,0.3333333333333333
2013,exp_wgt_return_3m,IC平均值,-0.04685132097861855
2013,exp_wgt_return_3m,IC标准差,0.07107598001340704
2013,exp_wgt_return_3m,ICIR,-0.6591723528790036
2013,exp_wgt_return_3m,IC>0概率,0.25
2013,exp_wgt_return_6m,t值绝对值平均值,3.394698346381704
2013,exp_wgt_return_6m,t值绝对值>2概率,0.5833333333333334
2013,exp_wgt_return_6m,因子收益平均值,-0.0042390256161197425
2013,exp_wgt_return_6m,因子收益标准差,0.009561421490053477
2013,exp_wgt_return_6m,因子收益t值,-1.470414985888848
2013,exp_wgt_return_6m,因子收益>0概率,0.4166666666666667
2013,exp_wgt_return_6m,IC平均值,-0.04089969860920472
2013,exp_wgt_return_6m,IC标准差,0.08324365258576152
2013,exp_wgt_return_6m,ICIR,-0.491325132172305
2013,exp_wgt_return_6m,IC>0概率,0.4166666666666667
2013,ln_capital,t值绝对值平均值,1.8037783438775656
2013,ln_capital,t值绝对值>2概率,0.3333333333333333
2013,ln_capital,因子收益平均值,-0.0009264854205395893
2013,ln_capital,因子收益标准差,0.0015680222606313332
2013,ln_capital,因子收益t值,-1.9596689350744583
2013,ln_capital,因子收益>0概率,0.3333333333333333
2013,ln_capital,IC平均值,-0.009346349184516054
2013,ln_capital,IC标准差,0.013491105090589754
2013,ln_capital,ICIR,-0.692778621303252
2013,ln_capital,IC>0概率,0.3333333333333333
2013,std_12m,t值绝对值平均值,3.4290122772002625
2013,std_12m,t值绝对值>2概率,0.5
2013,std_12m,因子收益平均值,-0.001985719553559429
2013,std_12m,因子收益标准差,0.009316153956872561
2013,std_12m,因子收益t值,-0.7069319301201787
2013,std_12m,因子收益>0概率,0.3333333333333333
2013,std_12m,IC平均值,-0.015221609384263021
2013,std_12m,IC标准差,0.08819040523472588
2013,std_12m,ICIR,-0.1725993813470919
2013,std_12m,IC>0概率,0.3333333333333333
2013,std_1m,t值绝对值平均值,4.672509877941663
2013,std_1m,t值绝对值>2概率,0.8333333333333334
2013,std_1m,因子收益平均值,-0.0003261086954193114
2013,std_1m,因子收益标准差,0.011907989818023315
2013,std_1m,因子收益t值,-0.09082810785923943
2013,std_1m,因子收益>0概率,0.5
2013,std_1m,IC平均值,-0.007098323068556982
2013,std_1m,IC标准差,0.10756359884559158
2013,std_1m,ICIR,-0.0659918703421841
2013,std_1m,IC>0概率,0.5
2013,std_3m,t值绝对值平均值,4.467718194417996
2013,std_3m,t值绝对值>2概率,0.6666666666666666
2013,std_3m,因子收益平均值,-0.0013279171230723174
2013,std_3m,因子收益标准差,0.012256488847013294
2013,std_3m,因子收益t值,-0.3593364221101791
2013,std_3m,因子收益>0概率,0.5833333333333334
2013,std_3m,IC平均值,-0.010858558203128756
2013,std_3m,IC标准差,0.11529666887554767
2013,std_3m,ICIR,-0.09417928817049856
2013,std_3m,IC>0概率,0.5
2013,std_6m,t值绝对值平均值,4.071085507035452
2013,std_6m,t值绝对值>2概率,0.5833333333333334
2013,std_6m,因子收益平均值,-0.0014673700441842693
2013,std_6m,因子收益标准差,0.011436528762612764
2013,std_6m,因子收益t值,-0.42554134791985665
2013,std_6m,因子收益>0概率,0.4166666666666667
2013,std_6m,IC平均值,-0.011119589379101133
2013,std_6m,IC标准差,0.10762313202501379
2013,std_6m,ICIR,-0.10331969688929621
2013,std_6m,IC>0概率,0.5
2013,turn_12m,t值绝对值平均值,2.8673539770818635
2013,turn_12m,t值绝对值>2概率,0.5833333333333334
2013,turn_12m,因子收益平均值,-0.0004645995140322248
2013,turn_12m,因子收益标准差,0.008980515168552647
2013,turn_12m,因子收益t值,-0.171582836497195
2013,turn_12m,因子收益>0概率,0.5833333333333334
2013,turn_12m,IC平均值,-0.00883794488501869
2013,turn_12m,IC标准差,0.07915950332677021
2013,turn_12m,ICIR,-0.1116473008747374
2013,turn_12m,IC>0概率,0.6666666666666666
2013,turn_1m,t值绝对值平均值,3.782959805929042
2013,turn_1m,t值绝对值>2概率,0.75
2013,turn_1m,因子收益平均值,-0.003344416847354022
2013,turn_1m,因子收益标准差,0.011151395279578478
2013,turn_1m,因子收益t值,-0.9946895027144875
2013,turn_1m,因子收益>0概率,0.5
2013,turn_1m,IC平均值,-0.03538420024288561
2013,turn_1m,IC标准差,0.09943639992299202
2013,turn_1m,ICIR,-0.3558475595485025
2013,turn_1m,IC>0概率,0.5
2013,turn_3m,t值绝对值平均值,3.7956081768195205
2013,turn_3m,t值绝对值>2概率,0.5833333333333334
2013,turn_3m,因子收益平均值,-0.0022561930579134853
2013,turn_3m,因子收益标准差,0.011374350996367692
2013,turn_3m,因子收益t值,-0.6578789269025759
2013,turn_3m,因子收益>0概率,0.5833333333333334
2013,turn_3m,IC平均值,-0.024386182400379364
2013,turn_3m,IC标准差,0.10124785480863135
2013,turn_3m,ICIR,-0.24085628724155891
2013,turn_3m,IC>0概率,0.5833333333333334
2013,turn_6m,t值绝对值平均值,3.433618684548635
2013,turn_6m,t值绝对值>2概率,0.5833333333333334
2013,turn_6m,因子收益平均值,-0.0009914326563078783
2013,turn_6m,因子收益标准差,0.01063376449781723
2013,turn_6m,因子收益t值,-0.3092235234806618
2013,turn_6m,因子收益>0概率,0.5833333333333334
2013,turn_6m,IC平均值,-0.013696890039530072
2013,turn_6m,IC标准差,0.09408067762663841
2013,turn_6m,ICIR,-0.14558664313501793
2013,turn_6m,IC>0概率,0.5833333333333334
2013,wgt_return_12m,t值绝对值平均值,3.125471683867635
2013,wgt_return_12m,t值绝对值>2概率,0.5833333333333334
2013,wgt_return_12m,因子收益平均值,0.00018829698722914852
2013,wgt_return_12m,因子收益标准差,0.009998749088938346
2013,wgt_return_12m,因子收益t值,0.0624588586270583
2013,wgt_return_12m,因子收益>0概率,0.5
2013,wgt_return_12m,IC平均值,-0.0036630209110693882
2013,wgt_return_12m,IC标准差,0.07938034312834787
2013,wgt_return_12m,ICIR,-0.04614518867910097
2013,wgt_return_12m,IC>0概率,0.5
2013,wgt_return_1m,t值绝对值平均值,3.2160600601467375
2013,wgt_return_1m,t值绝对值>2概率,0.75
2013,wgt_return_1m,因子收益平均值,-0.005791035450747307
2013,wgt_return_1m,因子收益标准差,0.0072890834054655535
2013,wgt_return_1m,因子收益t值,-2.634994095879569
2013,wgt_return_1m,因子收益>0概率,0.3333333333333333
2013,wgt_return_1m,IC平均值,-0.052633896008569964
2013,wgt_return_1m,IC标准差,0.06516920406449918
2013,wgt_return_1m,ICIR,-0.8076498211713191
2013,wgt_return_1m,IC>0概率,0.25
2013,wgt_return_3m,t值绝对值平均值,3.4676923783962432
2013,wgt_return_3m,t值绝对值>2概率,0.5833333333333334
2013,wgt_return_3m,因子收益平均值,-0.003468734942076925
2013,wgt_return_3m,因子收益标准差,0.010257684985915318
2013,wgt_return_3m,因子收益t值,-1.1215486063240379
2013,wgt_return_3m,因子收益>0概率,0.5
2013,wgt_return_3m,IC平均值,-0.03311701059095792
2013,wgt_return_3m,IC标准差,0.09172472097718015
2013,wgt_return_3m,ICIR,-0.3610478204583143
2013,wgt_return_3m,IC>0概率,0.3333333333333333
2013,wgt_return_6m,t值绝对值平均值,3.844037212972147
2013,wgt_return_6m,t值绝对值>2概率,0.5833333333333334
2013,wgt_return_6m,因子收益平均值,-0.0006944997212461504
2013,wgt_return_6m,因子收益标准差,0.011594952907325779
2013,wgt_return_6m,因子收益t值,-0.19865496744920755
2013,wgt_return_6m,因子收益>0概率,0.5833333333333334
2013,wgt_return_6m,IC平均值,-0.010511801050855932
2013,wgt_return_6m,IC标准差,0.09600365087654328
2013,wgt_return_6m,ICIR,-0.10949376356919668
2013,wgt_return_6m,IC>0概率,0.5833333333333334
2014,DEA,t值绝对值平均值,4.229095137257905
2014,DEA,t值绝对值>2概率,0.6666666666666666
2014,DEA,因子收益平均值,-0.0066020353754104874
2014,DEA,因子收益标准差,0.006584644864658688
2014,DEA,因子收益t值,-3.3253842299701204
2014,DEA,因子收益>0概率,0.08333333333333333
2014,DEA,IC平均值,-0.08461496547051676
2014,DEA,IC标准差,0.06514242252605142
2014,DEA,ICIR,-1.29892260971225
2014,DEA,IC>0概率,0.08333333333333333
2014,DIF,t值绝对值平均值,3.807242707606692
2014,DIF,t值绝对值>2概率,0.5833333333333334
2014,DIF,因子收益平均值,-0.006501325358588938
2014,DIF,因子收益标准差,0.006469215168262125
2014,DIF,因子收益t值,-3.3330869809752777
2014,DIF,因子收益>0概率,0.16666666666666666
2014,DIF,IC平均值,-0.08166266818022411
2014,DIF,IC标准差,0.06398568086328366
2014,DIF,ICIR,-1.2762647373356917
2014,DIF,IC>0概率,0.08333333333333333
2014,DTOA_barra,t值绝对值平均值,2.980195446602219
2014,DTOA_barra,t值绝对值>2概率,0.5833333333333334
2014,DTOA_barra,因子收益平均值,0.00492422257057139
2014,DTOA_barra,因子收益标准差,0.007063539157219012
2014,DTOA_barra,因子收益t值,2.3121268654812224
2014,DTOA_barra,因子收益>0概率,0.75
2014,DTOA_barra,IC平均值,0.042624985413634076
2014,DTOA_barra,IC标准差,0.06261359269165956
2014,DTOA_barra,ICIR,0.6807624923160165
2014,DTOA_barra,IC>0概率,0.75
2014,LNCAP_barra,t值绝对值平均值,2.598958197709157
2014,LNCAP_barra,t值绝对值>2概率,0.6666666666666666
2014,LNCAP_barra,因子收益平均值,-9.267806665550697e-05
2014,LNCAP_barra,因子收益标准差,0.002969011915967455
2014,LNCAP_barra,因子收益t值,-0.10352884464315298
2014,LNCAP_barra,因子收益>0概率,0.4166666666666667
2014,LNCAP_barra,IC平均值,-0.009544845321943933
2014,LNCAP_barra,IC标准差,0.019918762731340443
2014,LNCAP_barra,ICIR,-0.4791886650131109
2014,LNCAP_barra,IC>0概率,0.3333333333333333
2014,MACD,t值绝对值平均值,2.7716320683894966
2014,MACD,t值绝对值>2概率,0.6666666666666666
2014,MACD,因子收益平均值,-0.0015231727740631397
2014,MACD,因子收益标准差,0.006856269486775993
2014,MACD,因子收益t值,-0.7368135969853347
2014,MACD,因子收益>0概率,0.5
2014,MACD,IC平均值,-0.016507835588446273
2014,MACD,IC标准差,0.07144331744861726
2014,MACD,ICIR,-0.23106199681053263
2014,MACD,IC>0概率,0.4166666666666667
2014,MIDCAP_barra,t值绝对值平均值,2.7613095731820714
2014,MIDCAP_barra,t值绝对值>2概率,0.5
2014,MIDCAP_barra,因子收益平均值,0.003440685970514116
2014,MIDCAP_barra,因子收益标准差,0.005300677024533098
2014,MIDCAP_barra,因子收益t值,2.152831484132974
2014,MIDCAP_barra,因子收益>0概率,0.8333333333333334
2014,MIDCAP_barra,IC平均值,0.03462614307170562
2014,MIDCAP_barra,IC标准差,0.0632847025652517
2014,MIDCAP_barra,ICIR,0.547148705265751
2014,MIDCAP_barra,IC>0概率,0.75
2014,PSY,t值绝对值平均值,2.579183016867704
2014,PSY,t值绝对值>2概率,0.3333333333333333
2014,PSY,因子收益平均值,-0.0018173131480945714
2014,PSY,因子收益标准差,0.008263105886335375
2014,PSY,因子收益t值,-0.729428609740635
2014,PSY,因子收益>0概率,0.5
2014,PSY,IC平均值,-0.027872055305476495
2014,PSY,IC标准差,0.05726108386194966
2014,PSY,ICIR,-0.4867538898263441
2014,PSY,IC>0概率,0.3333333333333333
2014,ROA_ttm,t值绝对值平均值,3.219797271218716
2014,ROA_ttm,t值绝对值>2概率,0.8333333333333334
2014,ROA_ttm,因子收益平均值,-0.004874680909838633
2014,ROA_ttm,因子收益标准差,0.006733098535459353
2014,ROA_ttm,因子收益t值,-2.401195744499829
2014,ROA_ttm,因子收益>0概率,0.16666666666666666
2014,ROA_ttm,IC平均值,-0.04107157159818936
2014,ROA_ttm,IC标准差,0.06204454220037805
2014,ROA_ttm,ICIR,-0.6619691296221556
2014,ROA_ttm,IC>0概率,0.25
2014,RSI,t值绝对值平均值,2.764152747322914
2014,RSI,t值绝对值>2概率,0.5833333333333334
2014,RSI,因子收益平均值,-0.0036335565586863294
2014,RSI,因子收益标准差,0.006077849024011965
2014,RSI,因子收益t值,-1.9827974851113728
2014,RSI,因子收益>0概率,0.3333333333333333
2014,RSI,IC平均值,-0.04496591674379808
2014,RSI,IC标准差,0.053093340640613086
2014,RSI,ICIR,-0.8469219717811836
2014,RSI,IC>0概率,0.25
2014,RSTR_barra,t值绝对值平均值,3.946865548579241
2014,RSTR_barra,t值绝对值>2概率,0.6666666666666666
2014,RSTR_barra,因子收益平均值,-0.008234480575883456
2014,RSTR_barra,因子收益标准差,0.008133223331287713
2014,RSTR_barra,因子收益t值,-3.357916203851622
2014,RSTR_barra,因子收益>0概率,0.08333333333333333
2014,RSTR_barra,IC平均值,-0.08082239670972292
2014,RSTR_barra,IC标准差,0.08296943084960656
2014,RSTR_barra,ICIR,-0.9741225880677014
2014,RSTR_barra,IC>0概率,0.08333333333333333
2014,SP,t值绝对值平均值,4.653931825521721
2014,SP,t值绝对值>2概率,0.8333333333333334
2014,SP,因子收益平均值,0.006726190187203066
2014,SP,因子收益标准差,0.011677528681232997
2014,SP,因子收益t值,1.9103570394457343
2014,SP,因子收益>0概率,0.6666666666666666
2014,SP,IC平均值,0.054679038731620326
2014,SP,IC标准差,0.08185297934962829
2014,SP,ICIR,0.6680152532757946
2014,SP,IC>0概率,0.6666666666666666
2014,STOA_barra,t值绝对值平均值,4.852946160487467
2014,STOA_barra,t值绝对值>2概率,0.8333333333333334
2014,STOA_barra,因子收益平均值,-0.009402617426526564
2014,STOA_barra,因子收益标准差,0.0073801734519460625
2014,STOA_barra,因子收益t值,-4.225504218037396
2014,STOA_barra,因子收益>0概率,0.16666666666666666
2014,STOA_barra,IC平均值,-0.09754068524288313
2014,STOA_barra,IC标准差,0.096626743552352
2014,STOA_barra,ICIR,-1.0094584755413594
2014,STOA_barra,IC>0概率,0.16666666666666666
2014,STOM_barra,t值绝对值平均值,5.835035310555665
2014,STOM_barra,t值绝对值>2概率,0.8333333333333334
2014,STOM_barra,因子收益平均值,-0.009988279197411704
2014,STOM_barra,因子收益标准差,0.010407974075938216
2014,STOM_barra,因子收益t值,-3.182884023098469
2014,STOM_barra,因子收益>0概率,0.16666666666666666
2014,STOM_barra,IC平均值,-0.11877612702126283
2014,STOM_barra,IC标准差,0.1072734401088119
2014,STOM_barra,ICIR,-1.1072277247824185
2014,STOM_barra,IC>0概率,0.16666666666666666
2014,STOQ_barra,t值绝对值平均值,5.194508007760699
2014,STOQ_barra,t值绝对值>2概率,0.8333333333333334
2014,STOQ_barra,因子收益平均值,-0.009396309885794487
2014,STOQ_barra,因子收益标准差,0.009367618888793162
2014,STOQ_barra,因子收益t值,-3.326782897025223
2014,STOQ_barra,因子收益>0概率,0.25
2014,STOQ_barra,IC平均值,-0.10574495733087226
2014,STOQ_barra,IC标准差,0.10913163907487314
2014,STOQ_barra,ICIR,-0.9689670037698477
2014,STOQ_barra,IC>0概率,0.16666666666666666
2014,bias_turn_12m,t值绝对值平均值,1.7749226410027255
2014,bias_turn_12m,t值绝对值>2概率,0.25
2014,bias_turn_12m,因子收益平均值,-0.001707996869002707
2014,bias_turn_12m,因子收益标准差,0.004482226811062447
2014,bias_turn_12m,因子收益t值,-1.263832687717342
2014,bias_turn_12m,因子收益>0概率,0.5
2014,bias_turn_12m,IC平均值,-0.02248775160679989
2014,bias_turn_12m,IC标准差,0.042810276750791625
2014,bias_turn_12m,ICIR,-0.525288629590185
2014,bias_turn_12m,IC>0概率,0.4166666666666667
2014,bias_turn_1m,t值绝对值平均值,4.124531035107425
2014,bias_turn_1m,t值绝对值>2概率,0.5833333333333334
2014,bias_turn_1m,因子收益平均值,-0.004037449513046115
2014,bias_turn_1m,因子收益标准差,0.011503851506347995
2014,bias_turn_1m,因子收益t值,-1.1640192971360848
2014,bias_turn_1m,因子收益>0概率,0.3333333333333333
2014,bias_turn_1m,IC平均值,-0.053393623549432695
2014,bias_turn_1m,IC标准差,0.0805041754957349
2014,bias_turn_1m,ICIR,-0.6632404247437015
2014,bias_turn_1m,IC>0概率,0.16666666666666666
2014,bias_turn_3m,t值绝对值平均值,3.1878611421116356
2014,bias_turn_3m,t值绝对值>2概率,0.5833333333333334
2014,bias_turn_3m,因子收益平均值,-0.002684974654862241
2014,bias_turn_3m,因子收益标准差,0.009544114183632857
2014,bias_turn_3m,因子收益t值,-0.9330413834594795
2014,bias_turn_3m,因子收益>0概率,0.3333333333333333
2014,bias_turn_3m,IC平均值,-0.03761679097180667
2014,bias_turn_3m,IC标准差,0.07064984404503893
2014,bias_turn_3m,ICIR,-0.5324398302680774
2014,bias_turn_3m,IC>0概率,0.3333333333333333
2014,bias_turn_6m,t值绝对值平均值,2.178871873328056
2014,bias_turn_6m,t值绝对值>2概率,0.5
2014,bias_turn_6m,因子收益平均值,-0.0016002892433854086
2014,bias_turn_6m,因子收益标准差,0.006866147460902314
2014,bias_turn_6m,因子收益t值,-0.7730039307448314
2014,bias_turn_6m,因子收益>0概率,0.3333333333333333
2014,bias_turn_6m,IC平均值,-0.025338420312667826
2014,bias_turn_6m,IC标准差,0.051820693394000375
2014,bias_turn_6m,ICIR,-0.48896335909703253
2014,bias_turn_6m,IC>0概率,0.3333333333333333
2014,exp_wgt_return_12m,t值绝对值平均值,4.128270249418451
2014,exp_wgt_return_12m,t值绝对值>2概率,0.5833333333333334
2014,exp_wgt_return_12m,因子收益平均值,-0.009108304522082127
2014,exp_wgt_return_12m,因子收益标准差,0.008513271083114032
2014,exp_wgt_return_12m,因子收益t值,-3.548439639842153
2014,exp_wgt_return_12m,因子收益>0概率,0.25
2014,exp_wgt_return_12m,IC平均值,-0.08689062188974682
2014,exp_wgt_return_12m,IC标准差,0.08824590192570099
2014,exp_wgt_return_12m,ICIR,-0.9846420059585854
2014,exp_wgt_return_12m,IC>0概率,0.25
2014,exp_wgt_return_1m,t值绝对值平均值,3.193355065848221
2014,exp_wgt_return_1m,t值绝对值>2概率,0.6666666666666666
2014,exp_wgt_return_1m,因子收益平均值,-0.0041192454028609925
2014,exp_wgt_return_1m,因子收益标准差,0.008560565480382379
2014,exp_wgt_return_1m,因子收益t值,-1.5959216072810225
2014,exp_wgt_return_1m,因子收益>0概率,0.3333333333333333
2014,exp_wgt_return_1m,IC平均值,-0.0438683229301087
2014,exp_wgt_return_1m,IC标准差,0.0665177127650685
2014,exp_wgt_return_1m,ICIR,-0.6594983667740597
2014,exp_wgt_return_1m,IC>0概率,0.3333333333333333
2014,exp_wgt_return_3m,t值绝对值平均值,3.8650655926146444
2014,exp_wgt_return_3m,t值绝对值>2概率,0.5833333333333334
2014,exp_wgt_return_3m,因子收益平均值,-0.007625875425134254
2014,exp_wgt_return_3m,因子收益标准差,0.007786470959159197
2014,exp_wgt_return_3m,因子收益t值,-3.2482195870018895
2014,exp_wgt_return_3m,因子收益>0概率,0.25
2014,exp_wgt_return_3m,IC平均值,-0.07772099971146446
2014,exp_wgt_return_3m,IC标准差,0.058461140779393246
2014,exp_wgt_return_3m,ICIR,-1.3294471964676413
2014,exp_wgt_return_3m,IC>0概率,0.16666666666666666
2014,exp_wgt_return_6m,t值绝对值平均值,4.165206462262261
2014,exp_wgt_return_6m,t值绝对值>2概率,0.6666666666666666
2014,exp_wgt_return_6m,因子收益平均值,-0.009029967351072837
2014,exp_wgt_return_6m,因子收益标准差,0.007552963287804822
2014,exp_wgt_return_6m,因子收益t值,-3.9652004692018537
2014,exp_wgt_return_6m,因子收益>0概率,0.08333333333333333
2014,exp_wgt_return_6m,IC平均值,-0.08884926774403788
2014,exp_wgt_return_6m,IC标准差,0.06602480511255965
2014,exp_wgt_return_6m,ICIR,-1.345695266991957
2014,exp_wgt_return_6m,IC>0概率,0.08333333333333333
2014,ln_capital,t值绝对值平均值,2.598958197709157
2014,ln_capital,t值绝对值>2概率,0.6666666666666666
2014,ln_capital,因子收益平均值,-9.267806665550697e-05
2014,ln_capital,因子收益标准差,0.002969011915967455
2014,ln_capital,因子收益t值,-0.10352884464315298
2014,ln_capital,因子收益>0概率,0.4166666666666667
2014,ln_capital,IC平均值,-0.009544845321943933
2014,ln_capital,IC标准差,0.019918762731340443
2014,ln_capital,ICIR,-0.4791886650131109
2014,ln_capital,IC>0概率,0.3333333333333333
2014,std_12m,t值绝对值平均值,6.204687473257032
2014,std_12m,t值绝对值>2概率,0.8333333333333334
2014,std_12m,因子收益平均值,-0.009128392237267758
2014,std_12m,因子收益标准差,0.014934119785482218
2014,std_12m,因子收益t值,-2.0272672527805398
2014,std_12m,因子收益>0概率,0.3333333333333333
2014,std_12m,IC平均值,-0.07121918726770397
2014,std_12m,IC标准差,0.13941053854026603
2014,std_12m,ICIR,-0.5108594229204106
2014,std_12m,IC>0概率,0.3333333333333333
2014,std_1m,t值绝对值平均值,4.463266147024711
2014,std_1m,t值绝对值>2概率,0.6666666666666666
2014,std_1m,因子收益平均值,-0.009320799417501144
2014,std_1m,因子收益标准差,0.008767125347547785
2014,std_1m,因子收益t值,-3.526081034379322
2014,std_1m,因子收益>0概率,0.08333333333333333
2014,std_1m,IC平均值,-0.0877306542541461
2014,std_1m,IC标准差,0.09888294713580513
2014,std_1m,ICIR,-0.8872172279984479
2014,std_1m,IC>0概率,0.16666666666666666
2014,std_3m,t值绝对值平均值,4.911937507983722
2014,std_3m,t值绝对值>2概率,0.6666666666666666
2014,std_3m,因子收益平均值,-0.009053932410353375
2014,std_3m,因子收益标准差,0.010652820481051819
2014,std_3m,因子收益t值,-2.818830631361144
2014,std_3m,因子收益>0概率,0.25
2014,std_3m,IC平均值,-0.07722672029117676
2014,std_3m,IC标准差,0.1180436178518436
2014,std_3m,ICIR,-0.6542219028571619
2014,std_3m,IC>0概率,0.3333333333333333
2014,std_6m,t值绝对值平均值,5.479596686592672
2014,std_6m,t值绝对值>2概率,0.8333333333333334
2014,std_6m,因子收益平均值,-0.009271709214613849
2014,std_6m,因子收益标准差,0.011572353047092476
2014,std_6m,因子收益t值,-2.65726257270391
2014,std_6m,因子收益>0概率,0.25
2014,std_6m,IC平均值,-0.07463877946901215
2014,std_6m,IC标准差,0.12437240938548239
2014,std_6m,ICIR,-0.6001232897054779
2014,std_6m,IC>0概率,0.25
2014,turn_12m,t值绝对值平均值,4.612470854667156
2014,turn_12m,t值绝对值>2概率,0.75
2014,turn_12m,因子收益平均值,-0.008079525237009352
2014,turn_12m,因子收益标准差,0.010068868251273138
2014,turn_12m,因子收益t值,-2.661347137199759
2014,turn_12m,因子收益>0概率,0.16666666666666666
2014,turn_12m,IC平均值,-0.07668901954761195
2014,turn_12m,IC标准差,0.11519633296009545
2014,turn_12m,ICIR,-0.6657244859884333
2014,turn_12m,IC>0概率,0.25
2014,turn_1m,t值绝对值平均值,5.111199898278803
2014,turn_1m,t值绝对值>2概率,0.75
2014,turn_1m,因子收益平均值,-0.010456410931879335
2014,turn_1m,因子收益标准差,0.00988531265898741
2014,turn_1m,因子收益t值,-3.5082341764156824
2014,turn_1m,因子收益>0概率,0.16666666666666666
2014,turn_1m,IC平均值,-0.10678294645215153
2014,turn_1m,IC标准差,0.10428889928310194
2014,turn_1m,ICIR,-1.0239147904157975
2014,turn_1m,IC>0概率,0.08333333333333333
2014,turn_3m,t值绝对值平均值,4.567850755970451
2014,turn_3m,t值绝对值>2概率,0.6666666666666666
2014,turn_3m,因子收益平均值,-0.008656199782198004
2014,turn_3m,因子收益标准差,0.009727092505381903
2014,turn_3m,因子收益t值,-2.9514849141223145
2014,turn_3m,因子收益>0概率,0.16666666666666666
2014,turn_3m,IC平均值,-0.08463171656899592
2014,turn_3m,IC标准差,0.10813396035526604
2014,turn_3m,ICIR,-0.7826562191095632
2014,turn_3m,IC>0概率,0.25
2014,turn_6m,t值绝对值平均值,4.648623783415613
2014,turn_6m,t值绝对值>2概率,0.8333333333333334
2014,turn_6m,因子收益平均值,-0.008152246973233537
2014,turn_6m,因子收益标准差,0.009696053612477992
2014,turn_6m,因子收益t值,-2.7885514549682977
2014,turn_6m,因子收益>0概率,0.16666666666666666
2014,turn_6m,IC平均值,-0.07948956895115376
2014,turn_6m,IC标准差,0.11305574529409856
2014,turn_6m,ICIR,-0.7031006583908926
2014,turn_6m,IC>0概率,0.25
2014,wgt_return_12m,t值绝对值平均值,4.1876986511244665
2014,wgt_return_12m,t值绝对值>2概率,0.6666666666666666
2014,wgt_return_12m,因子收益平均值,-0.007445947242487583
2014,wgt_return_12m,因子收益标准差,0.00939284786643242
2014,wgt_return_12m,因子收益t值,-2.629172064030515
2014,wgt_return_12m,因子收益>0概率,0.16666666666666666
2014,wgt_return_12m,IC平均值,-0.06832515053530323
2014,wgt_return_12m,IC标准差,0.10660367386512004
2014,wgt_return_12m,ICIR,-0.6409267904007832
2014,wgt_return_12m,IC>0概率,0.3333333333333333
2014,wgt_return_1m,t值绝对值平均值,3.6000629776064748
2014,wgt_return_1m,t值绝对值>2概率,0.5833333333333334
2014,wgt_return_1m,因子收益平均值,-0.007612996461527739
2014,wgt_return_1m,因子收益标准差,0.007508297273691286
2014,wgt_return_1m,因子收益t值,-3.362873348350725
2014,wgt_return_1m,因子收益>0概率,0.08333333333333333
2014,wgt_return_1m,IC平均值,-0.07656597387825273
2014,wgt_return_1m,IC标准差,0.05932573499669951
2014,wgt_return_1m,ICIR,-1.2906030390101757
2014,wgt_return_1m,IC>0概率,0.08333333333333333
2014,wgt_return_3m,t值绝对值平均值,4.134871086566998
2014,wgt_return_3m,t值绝对值>2概率,0.75
2014,wgt_return_3m,因子收益平均值,-0.009401734694994326
2014,wgt_return_3m,因子收益标准差,0.0070808216247391755
2014,wgt_return_3m,因子收益t值,-4.4037299644462164
2014,wgt_return_3m,因子收益>0概率,0.0
2014,wgt_return_3m,IC平均值,-0.09001804824782234
2014,wgt_return_3m,IC标准差,0.06634106923814269
